DepartamentoCodigo;Departamento;MunicipioCodigo;Municipio;Año;IRCArural;Nivel de riesgo rural;cluster
5;Antioquia;5036;Angelópolis;2022;78.7;High Risk;2
5;Antioquia;5036;Angelópolis;2023;65.8;High Risk;2
5;Antioquia;5038;Angostura;2021;29.9;Medium Risk;2
5;Antioquia;5038;Angostura;2022;27.7;Medium Risk;2
5;Antioquia;5038;Angostura;2023;26.4;Medium Risk;2
5;Antioquia;5040;Anorí;2021;0.0;No Risk;2
5;Antioquia;5040;Anorí;2022;0.0;No Risk;2
5;Antioquia;5040;Anorí;2023;0.8;No Risk;2
5;Antioquia;5042;Santa Fé de Antioquia;2021;96.4;Sanitaryly not feasible;2
5;Antioquia;5042;Santa Fé de Antioquia;2023;12.9;Low Risk;2
5;Antioquia;5044;Anzá;2022;87.3;Sanitaryly not feasible;2
5;Antioquia;5044;Anzá;2023;90.3;Sanitaryly not feasible;2
5;Antioquia;5045;Apartadó;2021;8.6;Low Risk;2
5;Antioquia;5045;Apartadó;2022;11.2;Low Risk;2
5;Antioquia;5045;Apartadó;2023;0.0;No Risk;2
5;Antioquia;5055;Argelia;2021;2.4;No Risk;2
5;Antioquia;5055;Argelia;2022;1.6;No Risk;2
5;Antioquia;5055;Argelia;2023;0.0;No Risk;2
5;Antioquia;5079;Barbosa;2021;54.4;High Risk;2
5;Antioquia;5079;Barbosa;2022;39.9;High Risk;2
5;Antioquia;5079;Barbosa;2023;50.8;High Risk;2
5;Antioquia;5086;Belmira;2021;54.1;High Risk;2
5;Antioquia;5086;Belmira;2022;24.0;Medium Risk;2
5;Antioquia;5086;Belmira;2023;33.3;Medium Risk;2
5;Antioquia;5091;Betania;2021;14.1;Medium Risk;2
5;Antioquia;5091;Betania;2022;12.5;Low Risk;2
5;Antioquia;5091;Betania;2023;10.8;Low Risk;2
5;Antioquia;5093;Betulia;2022;13.1;Low Risk;2
5;Antioquia;5093;Betulia;2023;17.9;Medium Risk;2
5;Antioquia;5101;Ciudad Bolívar;2021;5.3;Low Risk;2
5;Antioquia;5101;Ciudad Bolívar;2022;18.6;Medium Risk;2
5;Antioquia;5101;Ciudad Bolívar;2023;22.0;Medium Risk;2
5;Antioquia;5113;Buriticá;2021;78.9;High Risk;2
5;Antioquia;5120;Cáceres;2021;97.4;Sanitaryly not feasible;2
5;Antioquia;5120;Cáceres;2022;97.4;Sanitaryly not feasible;2
5;Antioquia;5120;Cáceres;2023;70.8;High Risk;2
5;Antioquia;5125;Caicedo;2021;100.0;Sanitaryly not feasible;2
5;Antioquia;5125;Caicedo;2022;68.8;High Risk;2
5;Antioquia;5125;Caicedo;2023;68.8;High Risk;2
5;Antioquia;5129;Caldas;2021;11.0;Low Risk;2
5;Antioquia;5129;Caldas;2022;6.5;Low Risk;2
5;Antioquia;5129;Caldas;2023;1.6;No Risk;2
5;Antioquia;5145;Caramanta;2022;86.2;Sanitaryly not feasible;2
5;Antioquia;5145;Caramanta;2023;97.0;Sanitaryly not feasible;2
5;Antioquia;5148;El Carmen de Viboral;2021;5.5;Low Risk;2
5;Antioquia;5148;El Carmen de Viboral;2022;8.7;Low Risk;2
5;Antioquia;5148;El Carmen de Viboral;2023;5.9;Low Risk;2
5;Antioquia;5197;Cocorná;2021;55.0;High Risk;2
5;Antioquia;5197;Cocorná;2022;48.0;High Risk;2
5;Antioquia;5197;Cocorná;2023;12.8;Low Risk;2
5;Antioquia;5209;Concordia;2021;96.4;Sanitaryly not feasible;2
5;Antioquia;5209;Concordia;2022;70.8;High Risk;2
5;Antioquia;5212;Copacabana;2021;6.5;Low Risk;2
5;Antioquia;5212;Copacabana;2022;22.0;Medium Risk;2
5;Antioquia;5212;Copacabana;2023;14.4;Medium Risk;2
5;Antioquia;5237;Donmatías;2021;100.0;Sanitaryly not feasible;2
5;Antioquia;5237;Donmatías;2022;100.0;Sanitaryly not feasible;2
5;Antioquia;5237;Donmatías;2023;98.2;Sanitaryly not feasible;2
5;Antioquia;5240;Ebéjico;2021;79.2;High Risk;2
5;Antioquia;5240;Ebéjico;2022;80.3;Sanitaryly not feasible;2
5;Antioquia;5240;Ebéjico;2023;49.5;High Risk;2
5;Antioquia;5250;El Bagre;2021;9.0;Low Risk;2
5;Antioquia;5250;El Bagre;2023;99.0;Sanitaryly not feasible;2
5;Antioquia;5264;Entrerríos;2021;14.8;Medium Risk;2
5;Antioquia;5264;Entrerríos;2022;11.3;Low Risk;2
5;Antioquia;5264;Entrerríos;2023;21.9;Medium Risk;2
5;Antioquia;5266;Envigado;2021;8.4;Low Risk;2
5;Antioquia;5266;Envigado;2022;7.8;Low Risk;2
5;Antioquia;5266;Envigado;2023;6.0;Low Risk;2
5;Antioquia;5282;Fredonia;2021;0.0;No Risk;2
5;Antioquia;5282;Fredonia;2022;64.0;High Risk;2
5;Antioquia;5282;Fredonia;2023;0.0;No Risk;2
5;Antioquia;5284;Frontino;2023;100.0;Sanitaryly not feasible;2
5;Antioquia;5306;Giraldo;2021;25.0;Medium Risk;2
5;Antioquia;5306;Giraldo;2023;48.7;High Risk;2
5;Antioquia;5308;Girardota;2021;23.2;Medium Risk;2
5;Antioquia;5308;Girardota;2022;26.8;Medium Risk;2
5;Antioquia;5308;Girardota;2023;21.3;Medium Risk;2
5;Antioquia;5310;Gómez Plata;2021;0.0;No Risk;2
5;Antioquia;5310;Gómez Plata;2022;0.0;No Risk;2
5;Antioquia;5310;Gómez Plata;2023;0.0;No Risk;2
5;Antioquia;5315;Guadalupe;2022;0.0;No Risk;2
5;Antioquia;5315;Guadalupe;2023;0.0;No Risk;2
5;Antioquia;5318;Guarne;2021;5.1;Low Risk;2
5;Antioquia;5318;Guarne;2022;4.2;No Risk;2
5;Antioquia;5318;Guarne;2023;9.9;Low Risk;2
5;Antioquia;5321;Guatapé;2022;0.0;No Risk;2
5;Antioquia;5321;Guatapé;2023;28.9;Medium Risk;2
5;Antioquia;5347;Heliconia;2021;64.9;High Risk;2
5;Antioquia;5347;Heliconia;2022;79.7;High Risk;2
5;Antioquia;5347;Heliconia;2023;64.9;High Risk;2
5;Antioquia;5353;Hispania;2021;38.3;High Risk;2
5;Antioquia;5353;Hispania;2022;24.6;Medium Risk;2
5;Antioquia;5353;Hispania;2023;29.8;Medium Risk;2
5;Antioquia;5360;Itagüí;2022;22.5;Medium Risk;2
5;Antioquia;5360;Itagüí;2023;21.4;Medium Risk;2
5;Antioquia;5364;Jardín;2021;0.0;No Risk;2
5;Antioquia;5364;Jardín;2022;13.2;Low Risk;2
5;Antioquia;5364;Jardín;2023;4.5;No Risk;2
5;Antioquia;5368;Jericó;2021;26.6;Medium Risk;2
5;Antioquia;5368;Jericó;2022;38.5;High Risk;2
5;Antioquia;5368;Jericó;2023;49.0;High Risk;2
5;Antioquia;5376;La Ceja;2021;46.5;High Risk;2
5;Antioquia;5376;La Ceja;2022;59.1;High Risk;2
5;Antioquia;5376;La Ceja;2023;21.1;Medium Risk;2
5;Antioquia;5380;La Estrella;2021;0.0;No Risk;2
5;Antioquia;5380;La Estrella;2022;12.5;Low Risk;2
5;Antioquia;5380;La Estrella;2023;2.5;No Risk;2
5;Antioquia;5400;La Unión;2022;31.8;Medium Risk;2
5;Antioquia;5400;La Unión;2023;21.1;Medium Risk;2
5;Antioquia;5411;Liborina;2021;88.0;Sanitaryly not feasible;2
5;Antioquia;5411;Liborina;2022;50.1;High Risk;2
5;Antioquia;5411;Liborina;2023;80.0;High Risk;2
5;Antioquia;5425;Maceo;2021;66.3;High Risk;2
5;Antioquia;5425;Maceo;2022;49.4;High Risk;2
5;Antioquia;5425;Maceo;2023;42.9;High Risk;2
5;Antioquia;5440;Marinilla;2021;7.7;Low Risk;2
5;Antioquia;5440;Marinilla;2022;6.3;Low Risk;2
5;Antioquia;5440;Marinilla;2023;0.5;No Risk;2
5;Antioquia;5490;Necoclí;2021;0.0;No Risk;2
5;Antioquia;5490;Necoclí;2022;0.0;No Risk;2
5;Antioquia;5501;Olaya;2022;0.0;No Risk;2
5;Antioquia;5541;Peñol;2021;13.6;Low Risk;2
5;Antioquia;5541;Peñol;2022;13.3;Low Risk;2
5;Antioquia;5541;Peñol;2023;12.0;Low Risk;2
5;Antioquia;5585;Puerto Nare;2021;3.2;No Risk;2
5;Antioquia;5585;Puerto Nare;2023;0.0;No Risk;2
5;Antioquia;5591;Puerto Triunfo;2021;7.5;Low Risk;2
5;Antioquia;5591;Puerto Triunfo;2022;6.0;Low Risk;2
5;Antioquia;5591;Puerto Triunfo;2023;24.0;Medium Risk;2
5;Antioquia;5604;Remedios;2021;2.1;No Risk;2
5;Antioquia;5604;Remedios;2022;0.0;No Risk;2
5;Antioquia;5604;Remedios;2023;1.0;No Risk;2
5;Antioquia;5607;Retiro;2021;14.8;Medium Risk;2
5;Antioquia;5607;Retiro;2022;20.5;Medium Risk;2
5;Antioquia;5607;Retiro;2023;7.0;Low Risk;2
5;Antioquia;5615;Rionegro;2021;7.0;Low Risk;2
5;Antioquia;5615;Rionegro;2022;7.9;Low Risk;2
5;Antioquia;5615;Rionegro;2023;3.4;No Risk;2
5;Antioquia;5631;Sabaneta;2021;14.9;Medium Risk;2
5;Antioquia;5631;Sabaneta;2022;1.3;No Risk;2
5;Antioquia;5631;Sabaneta;2023;3.8;No Risk;2
5;Antioquia;5642;Salgar;2023;31.6;Medium Risk;2
5;Antioquia;5652;San Francisco;2022;0.0;No Risk;2
5;Antioquia;5652;San Francisco;2023;0.0;No Risk;2
5;Antioquia;5656;San Jerónimo;2021;35.5;High Risk;2
5;Antioquia;5656;San Jerónimo;2022;38.8;High Risk;2
5;Antioquia;5656;San Jerónimo;2023;39.8;High Risk;2
5;Antioquia;5660;San Luis;2021;53.1;High Risk;2
5;Antioquia;5660;San Luis;2022;53.1;High Risk;2
5;Antioquia;5660;San Luis;2023;42.0;High Risk;2
5;Antioquia;5664;San Pedro de Los Milagros;2021;25.7;Medium Risk;2
5;Antioquia;5664;San Pedro de Los Milagros;2022;31.8;Medium Risk;2
5;Antioquia;5664;San Pedro de Los Milagros;2023;12.0;Low Risk;2
5;Antioquia;5670;San Roque;2021;92.1;Sanitaryly not feasible;2
5;Antioquia;5670;San Roque;2022;96.4;Sanitaryly not feasible;2
5;Antioquia;5674;San Vicente Ferrer;2021;0.0;No Risk;2
5;Antioquia;5674;San Vicente Ferrer;2022;7.6;Low Risk;2
5;Antioquia;5674;San Vicente Ferrer;2023;16.4;Medium Risk;2
5;Antioquia;5679;Santa Bárbara;2021;8.3;Low Risk;2
5;Antioquia;5679;Santa Bárbara;2022;9.1;Low Risk;2
5;Antioquia;5679;Santa Bárbara;2023;14.7;Medium Risk;2
5;Antioquia;5686;Santa Rosa de Osos;2021;23.6;Medium Risk;2
5;Antioquia;5686;Santa Rosa de Osos;2022;0.0;No Risk;2
5;Antioquia;5686;Santa Rosa de Osos;2023;12.6;Low Risk;2
5;Antioquia;5756;Sonsón;2021;14.6;Medium Risk;2
5;Antioquia;5756;Sonsón;2022;100.0;Sanitaryly not feasible;2
5;Antioquia;5756;Sonsón;2023;70.8;High Risk;2
5;Antioquia;5761;Sopetrán;2021;6.3;Low Risk;2
5;Antioquia;5761;Sopetrán;2022;3.0;No Risk;2
5;Antioquia;5761;Sopetrán;2023;0.0;No Risk;2
5;Antioquia;5789;Támesis;2021;48.2;High Risk;2
5;Antioquia;5789;Támesis;2022;54.0;High Risk;2
5;Antioquia;5789;Támesis;2023;57.1;High Risk;2
5;Antioquia;5790;Tarazá;2021;1.8;No Risk;2
5;Antioquia;5790;Tarazá;2022;0.0;No Risk;2
5;Antioquia;5790;Tarazá;2023;0.0;No Risk;2
5;Antioquia;5792;Tarso;2022;0.0;No Risk;2
5;Antioquia;5792;Tarso;2023;0.0;No Risk;2
5;Antioquia;5809;Titiribí;2021;78.0;High Risk;2
5;Antioquia;5809;Titiribí;2022;85.1;Sanitaryly not feasible;2
5;Antioquia;5809;Titiribí;2023;96.8;Sanitaryly not feasible;2
5;Antioquia;5837;Turbo;2021;1.6;No Risk;2
5;Antioquia;5837;Turbo;2022;0.0;No Risk;2
5;Antioquia;5837;Turbo;2023;5.3;Low Risk;2
5;Antioquia;5847;Urrao;2022;96.4;Sanitaryly not feasible;2
5;Antioquia;5847;Urrao;2023;85.4;Sanitaryly not feasible;2
5;Antioquia;5858;Vegachí;2021;48.2;High Risk;2
5;Antioquia;5858;Vegachí;2022;18.8;Medium Risk;2
5;Antioquia;5858;Vegachí;2023;27.3;Medium Risk;2
5;Antioquia;5861;Venecia;2021;0.0;No Risk;2
5;Antioquia;5861;Venecia;2022;6.0;Low Risk;2
5;Antioquia;5861;Venecia;2023;0.0;No Risk;2
5;Antioquia;5887;Yarumal;2021;14.6;Medium Risk;2
5;Antioquia;5887;Yarumal;2022;14.3;Medium Risk;2
5;Antioquia;5887;Yarumal;2023;22.3;Medium Risk;2
5;Antioquia;5893;Yondó;2021;82.6;Sanitaryly not feasible;2
5;Antioquia;5893;Yondó;2022;97.4;Sanitaryly not feasible;2
5;Antioquia;5893;Yondó;2023;88.0;Sanitaryly not feasible;2
8;Atlántico;8001;Barranquilla;2021;0.0;No Risk;3
8;Atlántico;8001;Barranquilla;2022;0.0;No Risk;3
8;Atlántico;8001;Barranquilla;2023;0.0;No Risk;3
8;Atlántico;8078;Baranoa;2021;35.1;High Risk;3
8;Atlántico;8078;Baranoa;2022;38.6;High Risk;3
8;Atlántico;8078;Baranoa;2023;38.3;High Risk;3
8;Atlántico;8137;Campo de La Cruz;2021;4.1;No Risk;3
8;Atlántico;8137;Campo de La Cruz;2022;1.8;No Risk;3
8;Atlántico;8137;Campo de La Cruz;2023;0.0;No Risk;3
8;Atlántico;8141;Candelaria;2021;0.8;No Risk;3
8;Atlántico;8141;Candelaria;2022;0.0;No Risk;3
8;Atlántico;8141;Candelaria;2023;0.0;No Risk;3
8;Atlántico;8296;Galapa;2021;1.2;No Risk;3
8;Atlántico;8296;Galapa;2022;0.0;No Risk;3
8;Atlántico;8296;Galapa;2023;0.0;No Risk;3
8;Atlántico;8372;Juan de Acosta;2021;0.0;No Risk;3
8;Atlántico;8372;Juan de Acosta;2022;0.0;No Risk;3
8;Atlántico;8372;Juan de Acosta;2023;0.0;No Risk;3
8;Atlántico;8421;Luruaco;2021;11.5;Low Risk;3
8;Atlántico;8421;Luruaco;2022;7.2;Low Risk;3
8;Atlántico;8421;Luruaco;2023;5.7;Low Risk;3
8;Atlántico;8433;Malambo;2021;35.2;High Risk;3
8;Atlántico;8433;Malambo;2022;40.4;High Risk;3
8;Atlántico;8433;Malambo;2023;24.5;Medium Risk;3
8;Atlántico;8436;Manatí;2021;0.0;No Risk;3
8;Atlántico;8436;Manatí;2022;0.0;No Risk;3
8;Atlántico;8436;Manatí;2023;0.0;No Risk;3
8;Atlántico;8549;Piojó;2021;2.2;No Risk;3
8;Atlántico;8549;Piojó;2022;0.0;No Risk;3
8;Atlántico;8549;Piojó;2023;0.0;No Risk;3
8;Atlántico;8558;Polonuevo;2021;0.0;No Risk;3
8;Atlántico;8558;Polonuevo;2022;0.0;No Risk;3
8;Atlántico;8558;Polonuevo;2023;0.0;No Risk;3
8;Atlántico;8560;Ponedera;2021;8.6;Low Risk;3
8;Atlántico;8560;Ponedera;2022;4.0;No Risk;3
8;Atlántico;8560;Ponedera;2023;13.2;Low Risk;3
8;Atlántico;8573;Puerto Colombia;2021;0.0;No Risk;3
8;Atlántico;8573;Puerto Colombia;2022;0.0;No Risk;3
8;Atlántico;8573;Puerto Colombia;2023;0.0;No Risk;3
8;Atlántico;8606;Repelón;2021;20.8;Medium Risk;3
8;Atlántico;8606;Repelón;2022;19.6;Medium Risk;3
8;Atlántico;8606;Repelón;2023;28.4;Medium Risk;3
8;Atlántico;8638;Sabanalarga;2021;12.6;Low Risk;3
8;Atlántico;8638;Sabanalarga;2022;16.9;Medium Risk;3
8;Atlántico;8638;Sabanalarga;2023;12.8;Low Risk;3
8;Atlántico;8675;Santa Lucía;2021;2.3;No Risk;3
8;Atlántico;8675;Santa Lucía;2022;0.0;No Risk;3
8;Atlántico;8675;Santa Lucía;2023;0.0;No Risk;3
8;Atlántico;8832;Tubará;2021;9.9;Low Risk;3
8;Atlántico;8832;Tubará;2022;9.6;Low Risk;3
8;Atlántico;8832;Tubará;2023;9.4;Low Risk;3
11;Bogotá, D.C.;11001;Bogotá, D.C.;2021;21.7;Medium Risk;3
11;Bogotá, D.C.;11001;Bogotá, D.C.;2022;17.5;Medium Risk;3
11;Bogotá, D.C.;11001;Bogotá, D.C.;2023;16.3;Medium Risk;3
13;Bolívar;13001;Cartagena de Indias;2021;0.0;No Risk;3
13;Bolívar;13001;Cartagena de Indias;2022;0.0;No Risk;3
13;Bolívar;13001;Cartagena de Indias;2023;0.0;No Risk;3
13;Bolívar;13062;Arroyohondo;2021;11.0;Low Risk;3
13;Bolívar;13062;Arroyohondo;2022;33.3;Medium Risk;3
13;Bolívar;13062;Arroyohondo;2023;6.3;Low Risk;3
13;Bolívar;13074;Barranco de Loba;2021;20.0;Medium Risk;3
13;Bolívar;13074;Barranco de Loba;2022;0.8;No Risk;3
13;Bolívar;13074;Barranco de Loba;2023;0.0;No Risk;3
13;Bolívar;13248;El Guamo;2023;0.0;No Risk;3
13;Bolívar;13433;Mahates;2021;46.1;High Risk;3
13;Bolívar;13433;Mahates;2022;27.8;Medium Risk;3
13;Bolívar;13433;Mahates;2023;35.6;High Risk;3
13;Bolívar;13442;María La Baja;2021;0.0;No Risk;3
13;Bolívar;13442;María La Baja;2022;12.8;Low Risk;3
13;Bolívar;13442;María La Baja;2023;25.0;Medium Risk;3
13;Bolívar;13458;Montecristo;2021;100.0;Sanitaryly not feasible;3
13;Bolívar;13458;Montecristo;2022;67.2;High Risk;3
13;Bolívar;13650;San Fernando;2021;37.5;High Risk;3
13;Bolívar;13657;San Juan Nepomuceno;2021;39.6;High Risk;3
13;Bolívar;13657;San Juan Nepomuceno;2022;0.0;No Risk;3
13;Bolívar;13657;San Juan Nepomuceno;2023;18.8;Medium Risk;3
13;Bolívar;13838;Turbana;2021;12.0;Low Risk;3
13;Bolívar;13838;Turbana;2022;10.4;Low Risk;3
13;Bolívar;13838;Turbana;2023;14.4;Medium Risk;3
13;Bolívar;13873;Villanueva;2021;0.0;No Risk;3
13;Bolívar;13873;Villanueva;2022;7.7;Low Risk;3
13;Bolívar;13873;Villanueva;2023;5.4;Low Risk;3
13;Bolívar;13894;Zambrano;2022;18.8;Medium Risk;3
13;Bolívar;13894;Zambrano;2023;45.8;High Risk;3
15;Boyacá;15001;Tunja;2021;10.6;Low Risk;1
15;Boyacá;15001;Tunja;2022;12.7;Low Risk;1
15;Boyacá;15001;Tunja;2023;9.2;Low Risk;1
15;Boyacá;15022;Almeida;2021;23.4;Medium Risk;1
15;Boyacá;15022;Almeida;2022;2.8;No Risk;1
15;Boyacá;15022;Almeida;2023;40.6;High Risk;1
15;Boyacá;15047;Aquitania;2021;0.0;No Risk;1
15;Boyacá;15047;Aquitania;2022;0.0;No Risk;1
15;Boyacá;15047;Aquitania;2023;0.0;No Risk;1
15;Boyacá;15090;Berbeo;2021;84.4;Sanitaryly not feasible;1
15;Boyacá;15090;Berbeo;2022;76.0;High Risk;1
15;Boyacá;15090;Berbeo;2023;80.0;High Risk;1
15;Boyacá;15092;Betéitiva;2022;20.7;Medium Risk;1
15;Boyacá;15092;Betéitiva;2023;0.0;No Risk;1
15;Boyacá;15106;Briceño;2021;83.6;Sanitaryly not feasible;1
15;Boyacá;15106;Briceño;2022;90.4;Sanitaryly not feasible;1
15;Boyacá;15106;Briceño;2023;65.2;High Risk;1
15;Boyacá;15114;Busbanzá;2021;1.9;No Risk;1
15;Boyacá;15114;Busbanzá;2022;11.2;Low Risk;1
15;Boyacá;15114;Busbanzá;2023;10.1;Low Risk;1
15;Boyacá;15131;Caldas;2021;93.9;Sanitaryly not feasible;1
15;Boyacá;15131;Caldas;2022;93.5;Sanitaryly not feasible;1
15;Boyacá;15131;Caldas;2023;88.4;Sanitaryly not feasible;1
15;Boyacá;15135;Campohermoso;2021;6.8;Low Risk;1
15;Boyacá;15135;Campohermoso;2022;0.0;No Risk;1
15;Boyacá;15135;Campohermoso;2023;13.4;Low Risk;1
15;Boyacá;15176;Chiquinquirá;2023;0.0;No Risk;1
15;Boyacá;15183;Chita;2021;35.5;High Risk;1
15;Boyacá;15183;Chita;2022;19.8;Medium Risk;1
15;Boyacá;15183;Chita;2023;15.8;Medium Risk;1
15;Boyacá;15185;Chitaraque;2021;50.4;High Risk;1
15;Boyacá;15185;Chitaraque;2022;5.4;Low Risk;1
15;Boyacá;15185;Chitaraque;2023;8.6;Low Risk;1
15;Boyacá;15187;Chivatá;2021;1.4;No Risk;1
15;Boyacá;15187;Chivatá;2022;3.5;No Risk;1
15;Boyacá;15187;Chivatá;2023;1.7;No Risk;1
15;Boyacá;15212;Coper;2021;71.7;High Risk;1
15;Boyacá;15212;Coper;2022;28.4;Medium Risk;1
15;Boyacá;15212;Coper;2023;41.1;High Risk;1
15;Boyacá;15215;Corrales;2021;37.9;High Risk;1
15;Boyacá;15215;Corrales;2022;26.8;Medium Risk;1
15;Boyacá;15215;Corrales;2023;16.3;Medium Risk;1
15;Boyacá;15223;Cubará;2021;73.3;High Risk;1
15;Boyacá;15223;Cubará;2022;64.7;High Risk;1
15;Boyacá;15223;Cubará;2023;63.6;High Risk;1
15;Boyacá;15224;Cucaita;2021;26.4;Medium Risk;1
15;Boyacá;15224;Cucaita;2022;90.2;Sanitaryly not feasible;1
15;Boyacá;15224;Cucaita;2023;80.2;Sanitaryly not feasible;1
15;Boyacá;15226;Cuítiva;2021;5.0;No Risk;1
15;Boyacá;15226;Cuítiva;2022;3.6;No Risk;1
15;Boyacá;15226;Cuítiva;2023;1.2;No Risk;1
15;Boyacá;15232;Chíquiza;2021;5.7;Low Risk;1
15;Boyacá;15232;Chíquiza;2022;5.3;Low Risk;1
15;Boyacá;15232;Chíquiza;2023;0.7;No Risk;1
15;Boyacá;15238;Duitama;2021;3.1;No Risk;1
15;Boyacá;15238;Duitama;2022;5.4;Low Risk;1
15;Boyacá;15238;Duitama;2023;1.8;No Risk;1
15;Boyacá;15244;El Cocuy;2021;0.6;No Risk;1
15;Boyacá;15244;El Cocuy;2022;1.8;No Risk;1
15;Boyacá;15244;El Cocuy;2023;0.6;No Risk;1
15;Boyacá;15276;Floresta;2021;20.9;Medium Risk;1
15;Boyacá;15276;Floresta;2022;21.7;Medium Risk;1
15;Boyacá;15276;Floresta;2023;36.7;High Risk;1
15;Boyacá;15325;Guayatá;2021;13.4;Low Risk;1
15;Boyacá;15325;Guayatá;2022;28.1;Medium Risk;1
15;Boyacá;15325;Guayatá;2023;17.4;Medium Risk;1
15;Boyacá;15368;Jericó;2021;93.3;Sanitaryly not feasible;1
15;Boyacá;15368;Jericó;2023;54.3;High Risk;1
15;Boyacá;15377;Labranzagrande;2021;68.2;High Risk;1
15;Boyacá;15377;Labranzagrande;2022;67.5;High Risk;1
15;Boyacá;15377;Labranzagrande;2023;61.1;High Risk;1
15;Boyacá;15401;La Victoria;2021;0.0;No Risk;1
15;Boyacá;15401;La Victoria;2022;1.8;No Risk;1
15;Boyacá;15401;La Victoria;2023;5.9;Low Risk;1
15;Boyacá;15407;Villa de Leyva;2021;6.8;Low Risk;1
15;Boyacá;15407;Villa de Leyva;2022;10.3;Low Risk;1
15;Boyacá;15407;Villa de Leyva;2023;20.9;Medium Risk;1
15;Boyacá;15442;Maripí;2021;12.5;Low Risk;1
15;Boyacá;15442;Maripí;2022;15.2;Medium Risk;1
15;Boyacá;15442;Maripí;2023;0.8;No Risk;1
15;Boyacá;15476;Motavita;2021;23.4;Medium Risk;1
15;Boyacá;15476;Motavita;2022;20.3;Medium Risk;1
15;Boyacá;15476;Motavita;2023;8.7;Low Risk;1
15;Boyacá;15480;Muzo;2021;77.5;High Risk;1
15;Boyacá;15480;Muzo;2022;60.7;High Risk;1
15;Boyacá;15480;Muzo;2023;63.4;High Risk;1
15;Boyacá;15491;Nobsa;2021;1.3;No Risk;1
15;Boyacá;15491;Nobsa;2022;1.6;No Risk;1
15;Boyacá;15491;Nobsa;2023;3.3;No Risk;1
15;Boyacá;15500;Oicatá;2021;5.1;Low Risk;1
15;Boyacá;15500;Oicatá;2022;6.0;Low Risk;1
15;Boyacá;15500;Oicatá;2023;3.5;No Risk;1
15;Boyacá;15511;Pachavita;2021;75.7;High Risk;1
15;Boyacá;15511;Pachavita;2022;87.4;Sanitaryly not feasible;1
15;Boyacá;15511;Pachavita;2023;92.9;Sanitaryly not feasible;1
15;Boyacá;15516;Paipa;2021;5.9;Low Risk;1
15;Boyacá;15516;Paipa;2022;16.5;Medium Risk;1
15;Boyacá;15516;Paipa;2023;4.5;No Risk;1
15;Boyacá;15518;Pajarito;2021;2.7;No Risk;1
15;Boyacá;15518;Pajarito;2022;3.5;No Risk;1
15;Boyacá;15518;Pajarito;2023;0.0;No Risk;1
15;Boyacá;15531;Pauna;2021;71.5;High Risk;1
15;Boyacá;15531;Pauna;2022;78.1;High Risk;1
15;Boyacá;15531;Pauna;2023;78.3;High Risk;1
15;Boyacá;15533;Paya;2021;2.4;No Risk;1
15;Boyacá;15533;Paya;2022;7.5;Low Risk;1
15;Boyacá;15533;Paya;2023;1.5;No Risk;1
15;Boyacá;15550;Pisba;2021;0.0;No Risk;1
15;Boyacá;15550;Pisba;2022;2.3;No Risk;1
15;Boyacá;15550;Pisba;2023;2.7;No Risk;1
15;Boyacá;15580;Quípama;2021;13.6;Low Risk;1
15;Boyacá;15580;Quípama;2022;8.6;Low Risk;1
15;Boyacá;15580;Quípama;2023;18.5;Medium Risk;1
15;Boyacá;15599;Ramiriquí;2021;1.2;No Risk;1
15;Boyacá;15599;Ramiriquí;2022;0.6;No Risk;1
15;Boyacá;15599;Ramiriquí;2023;0.0;No Risk;1
15;Boyacá;15660;San Eduardo;2021;77.9;High Risk;1
15;Boyacá;15660;San Eduardo;2022;78.9;High Risk;1
15;Boyacá;15660;San Eduardo;2023;79.0;High Risk;1
15;Boyacá;15681;San Pablo de Borbur;2021;0.0;No Risk;1
15;Boyacá;15681;San Pablo de Borbur;2022;6.2;Low Risk;1
15;Boyacá;15681;San Pablo de Borbur;2023;20.9;Medium Risk;1
15;Boyacá;15690;Santa María;2021;4.4;No Risk;1
15;Boyacá;15690;Santa María;2022;6.0;Low Risk;1
15;Boyacá;15690;Santa María;2023;6.4;Low Risk;1
15;Boyacá;15693;Santa Rosa de Viterbo;2021;9.1;Low Risk;1
15;Boyacá;15693;Santa Rosa de Viterbo;2022;6.0;Low Risk;1
15;Boyacá;15693;Santa Rosa de Viterbo;2023;25.9;Medium Risk;1
15;Boyacá;15723;Sativasur;2021;2.4;No Risk;1
15;Boyacá;15723;Sativasur;2022;12.1;Low Risk;1
15;Boyacá;15723;Sativasur;2023;4.9;No Risk;1
15;Boyacá;15740;Siachoque;2021;66.2;High Risk;1
15;Boyacá;15740;Siachoque;2022;22.3;Medium Risk;1
15;Boyacá;15740;Siachoque;2023;94.3;Sanitaryly not feasible;1
15;Boyacá;15759;Sogamoso;2021;4.3;No Risk;1
15;Boyacá;15759;Sogamoso;2022;0.0;No Risk;1
15;Boyacá;15759;Sogamoso;2023;0.2;No Risk;1
15;Boyacá;15761;Somondoco;2021;79.0;High Risk;1
15;Boyacá;15761;Somondoco;2022;63.9;High Risk;1
15;Boyacá;15761;Somondoco;2023;95.7;Sanitaryly not feasible;1
15;Boyacá;15762;Sora;2021;20.9;Medium Risk;1
15;Boyacá;15762;Sora;2022;45.8;High Risk;1
15;Boyacá;15762;Sora;2023;17.4;Medium Risk;1
